antecedents,consequents,support,confidence,lift,cosine,kulczynski,all_confidence,max_confidence,imbalance_ratio
36f60d45225e60c7da4558b070ce4b60,e53e557d5a159f5aa2c5e995dfdf244b,0.01406702523789822,0.7083333333333333,45.05372807017544,0.7960979398444399,0.8015350877192982,0.7083333333333333,0.8947368421052632,0.19230769230769243
e53e557d5a159f5aa2c5e995dfdf244b,36f60d45225e60c7da4558b070ce4b60,0.01406702523789822,0.8947368421052632,45.05372807017544,0.7960979398444399,0.8015350877192982,0.7083333333333333,0.8947368421052632,0.19230769230769243
